TimeStamp,Td,RH
timestamp,degC,%
2022-08-26 03:15:00,10.09,98.3
2022-08-26 03:20:00,9.99,98.4
2022-08-26 03:25:00,9.86,98.4
2022-08-26 03:30:00,9.99,98.4
2022-08-26 03:35:00,10.2,98.4
2022-08-26 03:40:00,9.87,98.4
2022-08-26 03:45:00,10.07,98.4
2022-08-26 03:50:00,10.18,98.4
2022-08-26 03:55:00,10.08,98.4
2022-08-26 04:00:00,10.19,98.4
2022-08-26 04:05:00,9.95,98.4
2022-08-26 04:10:00,9.81,98.4
2022-08-26 04:15:00,9.85,98.4
2022-08-26 04:20:00,9.74,98.4
2022-08-26 04:25:00,9.89,98.4
2022-08-26 04:30:00,9.71,98.4
2022-08-26 04:35:00,9.46,98.4
2022-08-26 04:40:00,9.37,98.4
2022-08-26 04:45:00,9.26,98.4
2022-08-26 04:50:00,9.61,98.3
2022-08-26 04:55:00,9.63,98.3
2022-08-26 05:00:00,9.95,98.3
2022-08-26 05:05:00,10.35,98.3
2022-08-26 05:10:00,10.57,98.3
2022-08-26 05:15:00,10.43,98.3
2022-08-26 05:20:00,10.31,98.3
2022-08-26 05:25:00,10.26,98.3
2022-08-26 05:30:00,10.22,98.3
2022-08-26 05:35:00,10.23,98.3
2022-08-26 05:40:00,10.17,98.3
2022-08-26 05:45:00,10.01,98.3
2022-08-26 05:50:00,10.12,98.3
2022-08-26 05:55:00,10.48,98.3
2022-08-26 06:00:00,10.6,98.3
2022-08-26 06:05:00,10.61,98.3
2022-08-26 06:10:00,10.58,98.3
2022-08-26 06:15:00,10.6,98.3
2022-08-26 06:20:00,10.64,98.3
2022-08-26 06:25:00,10.77,98.3
2022-08-26 06:30:00,10.84,98.3
2022-08-26 06:35:00,11.05,98.3
2022-08-26 06:40:00,11.38,98.3
2022-08-26 06:45:00,11.41,98.3
2022-08-26 06:50:00,11.58,98.3
2022-08-26 06:55:00,11.91,98.3
2022-08-26 07:00:00,12.08,98.3
2022-08-26 07:05:00,12.48,98.2
2022-08-26 07:10:00,12.4,98.2
2022-08-26 07:15:00,12.67,98.2
2022-08-26 07:20:00,12.49,98.2
2022-08-26 07:25:00,12.47,98.2
2022-08-26 07:30:00,12.56,98.2
2022-08-26 07:35:00,12.66,98.2
2022-08-26 07:40:00,12.73,98.2
2022-08-26 07:45:00,13.05,98.2
2022-08-26 07:50:00,13.18,98.2
2022-08-26 07:55:00,13.33,98.2
2022-08-26 08:00:00,13.64,98.2
2022-08-26 08:05:00,13.72,98.2
2022-08-26 08:10:00,13.63,98.2
2022-08-26 08:15:00,13.71,98.2
2022-08-26 08:20:00,13.99,98.2
2022-08-26 08:25:00,14.14,98.2
2022-08-26 08:30:00,14.43,98.2
2022-08-26 08:35:00,14.39,98.2
2022-08-26 08:40:00,14.47,98.2
2022-08-26 08:45:00,15.0,98.2
2022-08-26 08:50:00,15.1,97.5
2022-08-26 08:55:00,15.44,95.2
2022-08-26 09:00:00,15.35,91.3
2022-08-26 09:05:00,15.84,88.0
2022-08-26 09:10:00,16.09,84.6
2022-08-26 09:15:00,16.92,83.0
2022-08-26 09:20:00,17.44,82.9
2022-08-26 09:25:00,17.96,74.9
2022-08-26 09:30:00,18.38,72.2
2022-08-26 09:35:00,18.59,70.0
2022-08-26 09:40:00,18.64,67.2
2022-08-26 09:45:00,18.72,64.3
2022-08-26 09:50:00,19.04,65.6
2022-08-26 09:55:00,19.6,62.4
2022-08-26 10:00:00,19.47,60.0
2022-08-26 10:05:00,19.61,59.4
2022-08-26 10:10:00,19.59,59.4
2022-08-26 10:15:00,19.58,59.3
2022-08-26 10:20:00,19.95,59.5
2022-08-26 10:25:00,20.65,59.0
2022-08-26 10:30:00,20.74,54.8
2022-08-26 10:35:00,20.63,55.1
2022-08-26 10:40:00,20.48,54.8
2022-08-26 10:45:00,20.87,55.9
2022-08-26 10:50:00,21.01,56.0
2022-08-26 10:55:00,21.2,50.7
2022-08-26 11:00:00,21.74,51.9
2022-08-26 11:05:00,21.59,52.6
2022-08-26 11:10:00,21.26,53.1
2022-08-26 11:15:00,21.02,54.0
2022-08-26 11:20:00,20.88,55.1
2022-08-26 11:25:00,22.04,53.8
2022-08-26 11:30:00,21.48,50.6
2022-08-26 11:35:00,21.44,51.8
2022-08-26 11:40:00,21.75,51.1
2022-08-26 11:45:00,22.05,52.2
2022-08-26 11:50:00,21.02,50.6
2022-08-26 11:55:00,21.27,53.0
2022-08-26 12:00:00,21.41,53.1
2022-08-26 12:05:00,22.0,50.7
2022-08-26 12:10:00,22.15,49.8
2022-08-26 12:15:00,22.53,47.3
2022-08-26 12:20:00,23.35,47.9
2022-08-26 12:25:00,23.62,46.4
2022-08-26 12:30:00,22.27,45.7
2022-08-26 12:35:00,21.98,45.5
2022-08-26 12:40:00,21.85,45.3
2022-08-26 12:45:00,21.67,47.2
2022-08-26 12:50:00,21.98,45.4
2022-08-26 12:55:00,22.08,45.5
2022-08-26 13:00:00,22.1,44.1
2022-08-26 13:05:00,22.01,45.4
2022-08-26 13:10:00,22.02,45.8
2022-08-26 13:15:00,22.27,45.5
2022-08-26 13:20:00,22.14,46.5
2022-08-26 13:25:00,22.18,46.6
2022-08-26 13:30:00,22.46,46.5
2022-08-26 13:35:00,22.51,45.1
2022-08-26 13:40:00,22.46,46.1
2022-08-26 13:45:00,22.36,45.5
2022-08-26 13:50:00,22.22,46.7
2022-08-26 13:55:00,22.18,46.6
2022-08-26 14:00:00,22.08,46.4
2022-08-26 14:05:00,22.3,46.8
2022-08-26 14:10:00,22.34,45.3
2022-08-26 14:15:00,22.14,46.3
2022-08-26 14:20:00,22.19,47.2
2022-08-26 14:25:00,22.19,45.9
2022-08-26 14:30:00,22.35,45.6
2022-08-26 14:35:00,22.42,45.5
2022-08-26 14:40:00,22.38,46.2
2022-08-26 14:45:00,22.6,45.3
2022-08-26 14:50:00,22.61,44.4
2022-08-26 14:55:00,22.48,44.1
2022-08-26 15:00:00,22.26,43.8
2022-08-26 15:05:00,22.41,44.3
2022-08-26 15:10:00,22.52,45.8
2022-08-26 15:15:00,22.48,44.4
2022-08-26 15:20:00,22.39,44.1
2022-08-26 15:25:00,22.14,45.2
2022-08-26 15:30:00,22.14,46.2
2022-08-26 15:35:00,22.29,45.8
2022-08-26 15:40:00,22.26,44.7
2022-08-26 15:45:00,22.37,44.9
2022-08-26 15:50:00,22.49,44.9
2022-08-26 15:55:00,22.44,45.5
2022-08-26 16:00:00,22.42,45.0
2022-08-26 16:05:00,22.3,44.8
2022-08-26 16:10:00,22.5,44.8
2022-08-26 16:15:00,22.37,46.2
2022-08-26 16:20:00,22.37,47.3
2022-08-26 16:25:00,22.36,46.1
2022-08-26 16:30:00,22.28,46.9
2022-08-26 16:35:00,22.25,47.1
2022-08-26 16:40:00,22.13,48.6
2022-08-26 16:45:00,22.04,47.8
2022-08-26 16:50:00,21.95,48.2
2022-08-26 16:55:00,21.9,48.7
2022-08-26 17:00:00,21.88,48.9
2022-08-26 17:05:00,21.94,50.0
2022-08-26 17:10:00,21.89,50.0
2022-08-26 17:15:00,21.77,49.5
2022-08-26 17:20:00,21.64,50.5
2022-08-26 17:25:00,21.52,51.6
2022-08-26 17:30:00,21.48,52.0
2022-08-26 17:35:00,21.37,51.7
2022-08-26 17:40:00,21.34,52.2
2022-08-26 17:45:00,21.26,52.5
2022-08-26 17:50:00,21.27,52.6
2022-08-26 17:55:00,21.2,53.4
2022-08-26 18:00:00,21.2,53.1
2022-08-26 18:05:00,21.15,53.0
2022-08-26 18:10:00,21.07,53.5
2022-08-26 18:15:00,20.92,54.2
2022-08-26 18:20:00,20.82,54.9
2022-08-26 18:25:00,20.63,55.6
2022-08-26 18:30:00,20.56,56.1
2022-08-26 18:35:00,20.43,56.6
2022-08-26 18:40:00,20.15,57.7
2022-08-26 18:45:00,19.86,58.6
2022-08-26 18:50:00,19.44,60.8
2022-08-26 18:55:00,19.0,63.4
2022-08-26 19:00:00,18.83,63.3
2022-08-26 19:05:00,18.61,63.9
2022-08-26 19:10:00,18.47,64.4
2022-08-26 19:15:00,18.43,64.7
2022-08-26 19:20:00,18.16,66.0
2022-08-26 19:25:00,17.9,67.7
2022-08-26 19:30:00,17.71,68.3
2022-08-26 19:35:00,17.52,69.2
2022-08-26 19:40:00,17.24,71.0
2022-08-26 19:45:00,17.1,72.0
2022-08-26 19:50:00,16.87,73.0
2022-08-26 19:55:00,16.77,74.3
2022-08-26 20:00:00,16.62,75.2
2022-08-26 20:05:00,16.54,76.2
2022-08-26 20:10:00,16.53,77.5
2022-08-26 20:15:00,16.4,77.7
2022-08-26 20:20:00,16.3,79.0
2022-08-26 20:25:00,16.15,79.1
2022-08-26 20:30:00,15.99,80.5
2022-08-26 20:35:00,16.01,83.2
2022-08-26 20:40:00,15.9,84.8
2022-08-26 20:45:00,15.77,84.2
2022-08-26 20:50:00,15.67,83.4
2022-08-26 20:55:00,15.84,83.2
2022-08-26 21:00:00,15.76,83.1
2022-08-26 21:05:00,15.81,83.7
2022-08-26 21:10:00,15.85,84.0
2022-08-26 21:15:00,15.77,84.4
2022-08-26 21:20:00,15.72,84.6
2022-08-26 21:25:00,15.67,84.8
2022-08-26 21:30:00,15.4,84.7
2022-08-26 21:35:00,15.37,85.5
2022-08-26 21:40:00,15.32,85.5
2022-08-26 21:45:00,15.47,85.8
2022-08-26 21:50:00,15.18,85.5
2022-08-26 21:55:00,15.18,85.8
2022-08-26 22:00:00,15.26,86.5
2022-08-26 22:05:00,15.18,87.0
2022-08-26 22:10:00,15.2,87.8
2022-08-26 22:15:00,15.21,88.3
2022-08-26 22:20:00,15.35,88.3
2022-08-26 22:25:00,15.3,88.1
2022-08-26 22:30:00,15.27,88.2
2022-08-26 22:35:00,15.34,88.6
2022-08-26 22:40:00,15.5,88.3
2022-08-26 22:45:00,15.62,87.3
2022-08-26 22:50:00,15.71,86.8
2022-08-26 22:55:00,15.8,85.8
2022-08-26 23:00:00,15.91,85.0
2022-08-26 23:05:00,15.82,84.8
2022-08-26 23:10:00,16.05,85.0
2022-08-26 23:15:00,16.13,84.7
2022-08-26 23:20:00,16.1,84.5
2022-08-26 23:25:00,16.05,84.2
2022-08-26 23:30:00,16.01,83.6
2022-08-26 23:35:00,15.94,83.9
2022-08-26 23:40:00,15.94,83.9
2022-08-26 23:45:00,15.82,83.7
2022-08-26 23:50:00,15.57,83.7
2022-08-26 23:55:00,15.49,84.8
2022-08-27 00:00:00,15.36,85.2
2022-08-27 00:05:00,15.17,85.9
2022-08-27 00:10:00,15.07,86.3
2022-08-27 00:15:00,14.97,86.6
2022-08-27 00:20:00,14.96,86.9
2022-08-27 00:25:00,14.84,88.0
2022-08-27 00:30:00,14.74,88.8
2022-08-27 00:35:00,14.53,89.3
2022-08-27 00:40:00,14.6,89.8
2022-08-27 00:45:00,14.72,90.7
2022-08-27 00:50:00,14.44,90.5
2022-08-27 00:55:00,14.4,90.7
2022-08-27 01:00:00,14.25,90.9
2022-08-27 01:05:00,14.06,91.2
2022-08-27 01:10:00,13.93,91.4
2022-08-27 01:15:00,13.83,91.5
2022-08-27 01:20:00,13.68,91.7
2022-08-27 01:25:00,13.61,91.9
2022-08-27 01:30:00,13.55,92.2
2022-08-27 01:35:00,13.45,92.8
2022-08-27 01:40:00,13.31,93.4
2022-08-27 01:45:00,13.19,93.8
2022-08-27 01:50:00,13.12,93.9
2022-08-27 01:55:00,13.21,94.0
2022-08-27 02:00:00,13.11,94.3
2022-08-27 02:05:00,13.12,94.5
2022-08-27 02:10:00,13.08,94.7
2022-08-27 02:15:00,12.95,94.7
2022-08-27 02:20:00,12.98,95.0
2022-08-27 02:25:00,12.89,95.2
2022-08-27 02:30:00,12.81,95.3
2022-08-27 02:35:00,13.05,95.5
2022-08-27 02:40:00,12.9,95.7
2022-08-27 02:45:00,12.94,95.8
2022-08-27 02:50:00,13.18,96.0
2022-08-27 02:55:00,13.08,96.1
2022-08-27 03:00:00,13.04,96.1
2022-08-27 03:05:00,12.93,96.2
2022-08-27 03:10:00,12.79,96.2
2022-08-27 03:15:00,12.88,96.3
2022-08-27 03:20:00,13.04,96.4
2022-08-27 03:25:00,13.14,96.6
2022-08-27 03:30:00,13.01,96.6
2022-08-27 03:35:00,13.01,96.7
2022-08-27 03:40:00,12.94,96.7
2022-08-27 03:45:00,12.85,96.7
2022-08-27 03:50:00,12.8,96.7
2022-08-27 03:55:00,12.62,96.7
2022-08-27 04:00:00,12.64,96.8
2022-08-27 04:05:00,12.48,96.7
2022-08-27 04:10:00,12.33,96.7
2022-08-27 04:15:00,12.57,96.8
2022-08-27 04:20:00,12.46,96.8
2022-08-27 04:25:00,12.39,96.8
2022-08-27 04:30:00,12.42,96.9
2022-08-27 04:35:00,12.29,97.0
2022-08-27 04:40:00,12.15,96.9
2022-08-27 04:45:00,12.19,96.9
2022-08-27 04:50:00,12.21,97.0
2022-08-27 04:55:00,12.13,97.0
2022-08-27 05:00:00,12.53,97.2
2022-08-27 05:05:00,12.3,97.2
2022-08-27 05:10:00,12.17,97.2
2022-08-27 05:15:00,12.03,97.2
2022-08-27 05:20:00,12.03,97.2
2022-08-27 05:25:00,11.96,97.3
2022-08-27 05:30:00,12.23,97.4
2022-08-27 05:35:00,12.33,97.4
2022-08-27 05:40:00,12.32,97.5
2022-08-27 05:45:00,12.41,97.6
2022-08-27 05:50:00,12.18,97.6
2022-08-27 05:55:00,12.1,97.6
2022-08-27 06:00:00,12.31,97.6
2022-08-27 06:05:00,12.35,97.7
2022-08-27 06:10:00,12.36,97.7
2022-08-27 06:15:00,12.39,97.8
2022-08-27 06:20:00,12.4,97.8
2022-08-27 06:25:00,12.48,97.9
2022-08-27 06:30:00,12.57,97.9
2022-08-27 06:35:00,12.7,97.9
2022-08-27 06:40:00,13.16,98.0
2022-08-27 06:45:00,13.31,98.1
2022-08-27 06:50:00,13.76,98.1
2022-08-27 06:55:00,13.86,98.1
2022-08-27 07:00:00,14.01,98.1
2022-08-27 07:05:00,14.04,98.1
2022-08-27 07:10:00,14.15,98.1
2022-08-27 07:15:00,14.27,98.1
2022-08-27 07:20:00,14.26,98.1
2022-08-27 07:25:00,14.42,98.1
2022-08-27 07:30:00,14.56,98.1
2022-08-27 07:35:00,14.48,98.0
2022-08-27 07:40:00,14.63,97.9
2022-08-27 07:45:00,14.75,97.7
2022-08-27 07:50:00,14.96,97.1
2022-08-27 07:55:00,15.2,96.3
2022-08-27 08:00:00,15.62,94.4
2022-08-27 08:05:00,16.05,90.1
2022-08-27 08:10:00,16.49,86.4
2022-08-27 08:15:00,16.81,84.1
2022-08-27 08:20:00,17.22,82.7
2022-08-27 08:25:00,17.67,80.6
2022-08-27 08:30:00,18.35,78.0
2022-08-27 08:35:00,18.12,76.6
2022-08-27 08:40:00,18.66,76.1
2022-08-27 08:45:00,18.96,74.4
2022-08-27 08:50:00,19.08,72.4
2022-08-27 08:55:00,19.01,71.1
2022-08-27 09:00:00,18.87,71.5
2022-08-27 09:05:00,18.97,70.9
2022-08-27 09:10:00,19.67,70.6
2022-08-27 09:15:00,19.88,67.7
2022-08-27 09:20:00,20.01,68.2
2022-08-27 09:25:00,20.51,66.8
2022-08-27 09:30:00,20.57,64.5
2022-08-27 09:35:00,21.02,60.1
2022-08-27 09:40:00,21.4,58.3
2022-08-27 09:45:00,21.26,58.6
2022-08-27 09:50:00,21.76,57.7
2022-08-27 09:55:00,21.84,57.1
2022-08-27 10:00:00,22.26,54.4
2022-08-27 10:05:00,22.08,55.3
2022-08-27 10:10:00,22.34,54.9
2022-08-27 10:15:00,22.27,52.5
2022-08-27 10:20:00,22.3,51.2
2022-08-27 10:25:00,22.34,51.3
2022-08-27 10:30:00,22.32,50.4
2022-08-27 10:35:00,22.65,49.3
2022-08-27 10:40:00,23.34,48.4
2022-08-27 10:45:00,23.43,46.2
2022-08-27 10:50:00,23.46,45.6
2022-08-27 10:55:00,23.26,46.6
2022-08-27 11:00:00,23.0,47.6
2022-08-27 11:05:00,23.18,47.0
2022-08-27 11:10:00,23.8,44.0
2022-08-27 11:15:00,24.23,43.7
2022-08-27 11:20:00,23.14,44.4
2022-08-27 11:25:00,23.82,44.7
2022-08-27 11:30:00,22.84,45.7
2022-08-27 11:35:00,23.46,45.7
2022-08-27 11:40:00,22.97,46.0
2022-08-27 11:45:00,22.76,45.9
2022-08-27 11:50:00,22.83,45.8
2022-08-27 11:55:00,22.55,46.3
2022-08-27 12:00:00,22.52,46.6
2022-08-27 12:05:00,22.57,47.3
2022-08-27 12:10:00,22.51,46.9
2022-08-27 12:15:00,22.53,47.8
2022-08-27 12:20:00,22.59,45.6
2022-08-27 12:25:00,23.25,44.7
2022-08-27 12:30:00,23.55,42.5
2022-08-27 12:35:00,23.03,43.6
2022-08-27 12:40:00,23.26,44.3
2022-08-27 12:45:00,22.86,44.3
2022-08-27 12:50:00,23.66,43.7
2022-08-27 12:55:00,24.09,41.7
2022-08-27 13:00:00,24.14,40.1
2022-08-27 13:05:00,24.36,40.9
2022-08-27 13:10:00,24.19,39.2
2022-08-27 13:15:00,25.03,39.3
2022-08-27 13:20:00,24.39,39.3
2022-08-27 13:25:00,24.68,38.2
2022-08-27 13:30:00,25.53,37.7
2022-08-27 13:35:00,24.45,37.2
2022-08-27 13:40:00,23.83,37.0
2022-08-27 13:45:00,23.78,37.4
2022-08-27 13:50:00,24.4,38.2
2022-08-27 13:55:00,24.19,37.6
2022-08-27 14:00:00,25.05,37.2
2022-08-27 14:05:00,24.34,37.7
2022-08-27 14:10:00,24.9,37.2
2022-08-27 14:15:00,24.38,37.3
2022-08-27 14:20:00,24.67,36.4
2022-08-27 14:25:00,24.07,35.9
2022-08-27 14:30:00,24.0,38.0
2022-08-27 14:35:00,24.5,39.3
2022-08-27 14:40:00,24.84,39.3
2022-08-27 14:45:00,24.03,39.7
2022-08-27 14:50:00,23.94,41.4
2022-08-27 14:55:00,24.64,40.5
2022-08-27 15:00:00,24.39,40.3
2022-08-27 15:05:00,24.01,40.4
2022-08-27 15:10:00,24.24,40.0
2022-08-27 15:15:00,24.26,39.6
2022-08-27 15:20:00,24.45,39.4
2022-08-27 15:25:00,24.62,38.1
2022-08-27 15:30:00,23.88,38.7
2022-08-27 15:35:00,24.1,38.7
2022-08-27 15:40:00,24.31,37.6
2022-08-27 15:45:00,24.09,37.5
2022-08-27 15:50:00,24.3,36.8
2022-08-27 15:55:00,24.45,36.2
2022-08-27 16:00:00,24.14,37.2
2022-08-27 16:05:00,24.67,38.5
2022-08-27 16:10:00,24.62,38.4
2022-08-27 16:15:00,24.26,38.2
2022-08-27 16:20:00,23.84,39.0
2022-08-27 16:25:00,23.94,40.3
2022-08-27 16:30:00,23.57,41.4
2022-08-27 16:35:00,23.18,41.2
2022-08-27 16:40:00,23.2,42.0
2022-08-27 16:45:00,23.11,41.5
2022-08-27 16:50:00,23.07,42.2
2022-08-27 16:55:00,23.05,42.7
2022-08-27 17:00:00,23.03,42.6
2022-08-27 17:05:00,23.02,42.0
2022-08-27 17:10:00,23.03,42.2
2022-08-27 17:15:00,23.05,42.1
2022-08-27 17:20:00,23.04,42.3
2022-08-27 17:25:00,22.97,42.1
2022-08-27 17:30:00,22.91,42.5
2022-08-27 17:35:00,22.77,43.1
2022-08-27 17:40:00,22.68,43.0
2022-08-27 17:45:00,22.71,43.3
2022-08-27 17:50:00,22.7,43.0
2022-08-27 17:55:00,22.71,43.0
2022-08-27 18:00:00,22.71,42.5
2022-08-27 18:05:00,22.64,42.5
2022-08-27 18:10:00,22.53,42.7
2022-08-27 18:15:00,22.37,43.4
2022-08-27 18:20:00,22.18,44.1
2022-08-27 18:25:00,22.04,44.8
2022-08-27 18:30:00,21.83,45.3
2022-08-27 18:35:00,21.68,46.0
2022-08-27 18:40:00,21.51,46.4
2022-08-27 18:45:00,21.31,47.0
2022-08-27 18:50:00,21.17,47.5
2022-08-27 18:55:00,21.03,48.0
2022-08-27 19:00:00,20.91,48.7
2022-08-27 19:05:00,20.68,49.8
2022-08-27 19:10:00,20.51,50.0
2022-08-27 19:15:00,20.39,50.6
2022-08-27 19:20:00,20.15,51.1
2022-08-27 19:25:00,20.1,51.9
2022-08-27 19:30:00,20.04,52.6
2022-08-27 19:35:00,19.71,54.3
2022-08-27 19:40:00,19.81,54.0
2022-08-27 19:45:00,19.62,54.2
2022-08-27 19:50:00,19.46,54.9
2022-08-27 19:55:00,19.15,56.0
2022-08-27 20:00:00,18.58,58.0
2022-08-27 20:05:00,18.17,59.9
2022-08-27 20:10:00,18.47,61.3
2022-08-27 20:15:00,18.6,63.8
2022-08-27 20:20:00,18.49,64.1
2022-08-27 20:25:00,18.41,65.1
2022-08-27 20:30:00,18.38,66.6
2022-08-27 20:35:00,18.29,68.2
2022-08-27 20:40:00,18.37,69.7
2022-08-27 20:45:00,18.45,69.7
2022-08-27 20:50:00,18.43,69.5
2022-08-27 20:55:00,18.32,69.6
2022-08-27 21:00:00,18.19,70.0
2022-08-27 21:05:00,18.1,70.2
2022-08-27 21:10:00,18.09,70.4
2022-08-27 21:15:00,17.92,70.7
2022-08-27 21:20:00,17.81,71.3
2022-08-27 21:25:00,17.74,71.8
2022-08-27 21:30:00,17.62,72.3
2022-08-27 21:35:00,17.57,72.7
2022-08-27 21:40:00,17.38,73.1
2022-08-27 21:45:00,17.39,73.6
2022-08-27 21:50:00,17.27,73.7
2022-08-27 21:55:00,17.15,74.4
2022-08-27 22:00:00,17.01,74.9
2022-08-27 22:05:00,16.89,75.6
2022-08-27 22:10:00,16.83,76.2
2022-08-27 22:15:00,16.7,76.6
2022-08-27 22:20:00,16.66,77.2
2022-08-27 22:25:00,16.69,77.4
2022-08-27 22:30:00,16.48,77.7
2022-08-27 22:35:00,16.46,78.5
2022-08-27 22:40:00,16.37,79.1
2022-08-27 22:45:00,16.25,79.8
2022-08-27 22:50:00,16.15,80.3
2022-08-27 22:55:00,16.08,80.8
2022-08-27 23:00:00,15.87,81.0
2022-08-27 23:05:00,15.89,81.9
2022-08-27 23:10:00,15.86,82.4
2022-08-27 23:15:00,15.89,82.7
2022-08-27 23:20:00,15.95,82.7
2022-08-27 23:25:00,15.93,82.6
2022-08-27 23:30:00,15.93,82.4
2022-08-27 23:35:00,15.85,82.4
2022-08-27 23:40:00,15.78,82.5
2022-08-27 23:45:00,15.77,82.8
2022-08-27 23:50:00,15.59,83.0
2022-08-27 23:55:00,15.48,83.4
2022-08-28 00:00:00,15.45,83.8
2022-08-28 00:05:00,15.4,84.0
2022-08-28 00:10:00,15.27,83.9
2022-08-28 00:15:00,15.26,84.2
2022-08-28 00:20:00,15.07,84.3
2022-08-28 00:25:00,14.84,85.0
2022-08-28 00:30:00,14.67,85.1
2022-08-28 00:35:00,14.64,85.7
2022-08-28 00:40:00,14.53,86.1
2022-08-28 00:45:00,14.54,86.4
2022-08-28 00:50:00,14.5,86.6
2022-08-28 00:55:00,14.61,86.7
2022-08-28 01:00:00,14.41,86.6
2022-08-28 01:05:00,14.08,87.0
2022-08-28 01:10:00,13.84,87.4
2022-08-28 01:15:00,13.65,87.9
2022-08-28 01:20:00,13.78,88.7
2022-08-28 01:25:00,13.72,89.1
2022-08-28 01:30:00,13.49,89.3
2022-08-28 01:35:00,13.66,90.0
2022-08-28 01:40:00,13.41,90.1
2022-08-28 01:45:00,13.26,90.3
2022-08-28 01:50:00,13.56,91.0
2022-08-28 01:55:00,13.52,91.4
2022-08-28 02:00:00,13.38,91.6
2022-08-28 02:05:00,13.51,92.0
2022-08-28 02:10:00,13.22,92.0
2022-08-28 02:15:00,13.01,91.9
2022-08-28 02:20:00,13.15,92.2
2022-08-28 02:25:00,13.2,92.6
2022-08-28 02:30:00,13.23,92.9
2022-08-28 02:35:00,13.03,92.9
2022-08-28 02:40:00,12.99,93.0
2022-08-28 02:45:00,13.13,93.3
2022-08-28 02:50:00,13.09,93.5
2022-08-28 02:55:00,13.2,93.6
2022-08-28 03:00:00,13.2,93.6
2022-08-28 03:05:00,13.25,93.6
2022-08-28 03:10:00,13.11,93.5
2022-08-28 03:15:00,13.0,93.4
2022-08-28 03:20:00,12.65,93.2
2022-08-28 03:25:00,12.55,93.2
2022-08-28 03:30:00,12.42,93.3
2022-08-28 03:35:00,12.63,93.6
2022-08-28 03:40:00,12.57,93.7
2022-08-28 03:45:00,12.48,93.9
2022-08-28 03:50:00,12.46,94.1
2022-08-28 03:55:00,12.41,94.1
2022-08-28 04:00:00,12.62,94.4
2022-08-28 04:05:00,12.4,94.5
2022-08-28 04:10:00,12.37,94.6
2022-08-28 04:15:00,12.3,94.7
2022-08-28 04:20:00,12.34,94.9
2022-08-28 04:25:00,12.18,94.9
2022-08-28 04:30:00,12.1,95.0
2022-08-28 04:35:00,11.96,95.1
2022-08-28 04:40:00,11.88,95.2
2022-08-28 04:45:00,11.88,95.2
2022-08-28 04:50:00,11.8,95.3
2022-08-28 04:55:00,11.76,95.4
2022-08-28 05:00:00,11.7,95.5
2022-08-28 05:05:00,11.53,95.6
2022-08-28 05:10:00,11.47,95.7
2022-08-28 05:15:00,11.35,95.7
2022-08-28 05:20:00,11.61,95.8
2022-08-28 05:25:00,11.59,96.0
2022-08-28 05:30:00,11.64,96.1
2022-08-28 05:35:00,11.5,96.3
2022-08-28 05:40:00,11.63,96.4
2022-08-28 05:45:00,11.59,96.5
2022-08-28 05:50:00,11.82,96.6
2022-08-28 05:55:00,12.21,96.8
2022-08-28 06:00:00,12.25,96.9
2022-08-28 06:05:00,12.31,97.0
2022-08-28 06:10:00,12.69,97.2
2022-08-28 06:15:00,12.92,97.2
2022-08-28 06:20:00,13.11,97.3
2022-08-28 06:25:00,13.22,97.2
2022-08-28 06:30:00,13.34,97.0
2022-08-28 06:35:00,13.44,96.8
2022-08-28 06:40:00,13.61,96.4
2022-08-28 06:45:00,13.83,95.8
2022-08-28 06:50:00,14.06,95.0
2022-08-28 06:55:00,14.31,93.4
2022-08-28 07:00:00,14.5,92.3
2022-08-28 07:05:00,14.73,90.4
2022-08-28 07:10:00,14.99,88.4
2022-08-28 07:15:00,15.28,86.7
2022-08-28 07:20:00,15.55,85.1
2022-08-28 07:25:00,15.82,83.6
2022-08-28 07:30:00,15.91,82.3
2022-08-28 07:35:00,15.99,81.5
2022-08-28 07:40:00,16.0,80.9
2022-08-28 07:45:00,16.43,80.6
2022-08-28 07:50:00,16.76,78.9
2022-08-28 07:55:00,17.23,78.1
2022-08-28 08:00:00,17.29,75.7
2022-08-28 08:05:00,17.66,74.0
2022-08-28 08:10:00,17.84,73.4
2022-08-28 08:15:00,17.88,72.3
2022-08-28 08:20:00,18.58,70.5
2022-08-28 08:25:00,18.18,70.3
2022-08-28 08:30:00,18.46,69.6
2022-08-28 08:35:00,18.87,68.3
2022-08-28 08:40:00,19.11,66.3
2022-08-28 08:45:00,19.2,65.1
2022-08-28 08:50:00,18.99,64.6
2022-08-28 08:55:00,19.47,64.0
2022-08-28 09:00:00,19.7,63.7
2022-08-28 09:05:00,19.24,62.8
2022-08-28 09:10:00,18.99,63.7
2022-08-28 09:15:00,19.5,62.4
2022-08-28 09:20:00,19.87,61.5
2022-08-28 09:25:00,20.04,58.6
2022-08-28 09:30:00,19.85,59.9
2022-08-28 09:35:00,20.32,59.5
2022-08-28 09:40:00,20.4,58.5
2022-08-28 09:45:00,20.12,58.9
2022-08-28 09:50:00,19.84,58.9
2022-08-28 09:55:00,19.8,58.9
2022-08-28 10:00:00,20.0,59.0
2022-08-28 10:05:00,20.75,56.5
2022-08-28 10:10:00,20.94,55.5
2022-08-28 10:15:00,21.9,53.1
2022-08-28 10:20:00,21.44,52.9
2022-08-28 10:25:00,20.76,54.5
2022-08-28 10:30:00,21.65,52.6
2022-08-28 10:35:00,21.08,52.3
